"","Hugo_Symbol","PRAD_Median"
"14795","ZNF619",54.91
"14796","DHRS1",915.51
"14797","TMEM204",376.41
"14798","WBP1L",878.195
"14799","MYSM1",166.175
"14800","FUT6",2.305
"14801","AP4E1",58.52
"14802","TSG101",1909.85
"14803","TUBA3E",3.095
"14804","DDX17",3820.795
"14805","C20orf202",2.205
"14806","VWA5B1",1.025
"14807","SYN3",6.285
"14808","RFC1",567.1
"14809","PTCD3",653.875
"14810","DCDC2B",2.375
"14811","PLCB3",339.15
"14812","NRK",34.265
"14813","TRAPPC5",2555.64
"14814","DCLRE1B",46.34
"14815","POFUT2",523.605
"14816","CITED2",1255.335
"14817","GDPD4",0.845
"14818","SPATA22",1.65
"14819","ZBTB12",113.175
"14820","CTB-102L5.4",88.885
"14821","ZNF527",81.16
"14822","DDX18",669.94
"14823","RP11-574K11.31",18.495
"14824","TRIM39",265.87
"14825","MOB2",1127.46
"14826","MICALL1",549.655
"14827","CHCHD1",1407.59
"14828","RP11-195B21.3",2.975
"14829","POLDIP2",1685.755
"14830","KIAA1549L",1.42
"14831","C16orf59",28.455
"14832","SHMT2",906.03
"14833","STK32C",204.08
"14834","MMP19",88.265
"14835","FPR2",4.705
"14836","UBLCP1",428.055
"14837","CASP7",633.75
"14838","BCL10",178.155
"14839","IRF9",1745.365
"14840","FLVCR1",101.91
"14841","SIK1",979.585
"14842","EPM2AIP1",279.14
"14843","CAB39",1030.145
"14844","CHID1",2582.315
"14845","POLR1E",465.265
"14846","PYY",1.265
"14847","TBC1D17",1191.715
"14848","GAA",1583.745
"14849","S1PR3",302.385
"14850","ANXA2",14765.09
"14851","ABCA13",0.65
"14852","EZH2",35
"14853","CPA5",0.71
"14854","C1orf106",233.925
"14855","NCAPD2",319.685
"14856","ADAM17",142.025
"14857","TMX1",471.775
"14858","LZIC",605.855
"14859","SIVA1",2806.38
"14860","LRRC34",45.855
"14861","CUEDC2",1674.06
"14862","TCHH",1.105
"14863","C11orf89",2.735
"14864","SCYL2",460.485
"14865","ING3",219.565
"14866","GCSAM",25.455
"14867","AC003006.7",6.235
"14868","DZIP1",170.85
"14869","TADA2A",239.545
"14870","RBM27",207.67
"14871","MUTYH",359.79
"14872","ACVR1C",3.595
"14873","CDH20",3.66
"14874","NOVA1",62.175
"14875","ANAPC5",1763.455
"14876","PDE1B",30.235
"14877","NPBWR1",1.435
"14878","AC079210.1",1.95
"14879","PLA2G2A",7646.995
"14880","IL11RA",429.54
"14881","ACTN1",5094.5
"14882","CTC-360G5.1",6.415
"14883","DIS3",310.915
"14884","NUF2",11.82
"14885","RECQL5",483.57
"14886","CDK4",2477.08
"14887","SDHA",1794.29
"14888","TGM1",106.765
"14889","TBC1D22B",194.36
"14890","RPL8",69999.515
"14891","GNB4",52.65
"14892","TNK2",651.635
"14893","PSD3",96.04
"14894","LRRC7",9.63
"14895","RAB7A",3874.05
"14896","ABCA12",1.32
"14897","RASGEF1C",8.62
"14898","ZNF460",27.75
"14899","MIER2",332.14
"14900","USP42",102.61
"14901","FAM195A",670.065
"14902","KLK14",15.845
"14903","HHIPL2",20.8
"14904","ZCCHC3",109.285
"14905","CLPS",0
"14906","COQ5",653.94
"14907","BROX",449.445
"14908","WIF1",140.53
"14909","ZNF783",130.6
"14910","SMIM19",1135.31
"14911","NUB1",1183.45
"14912","IFI27",2082.91
"14913","AL590452.1",0.6
"14914","FAM218A",33.9
"14915","SP7",0.38
"14916","UBAC2",1432.185
"14917","EIF2AK2",262.2
"14918","CYP46A1",27.55
"14919","RPL6",36231.8
"14920","IFIT1",240.39
"14921","TTC28",148.145
"14922","CORIN",57.3
"14923","CRIM1",573.04
"14924","ANP32E",414.885
"14925","HECTD4",547.76
"14926","SLC44A1",352.365
"14927","FFAR1",0
"14928","CAMKK2",991.61
"14929","GFPT2",150.3
"14930","ZC2HC1A",262.22
"14931","C15orf59",443.245
"14932","RERGL",81.425
"14933","ADCYAP1",3.79
"14934","AQP1",2068.515
"14935","KIAA1211",29.075
"14936","CSRNP3",29.695
"14937","AGR3",57.895
"14938","PTGES3L",64.355
"14939","CRTAP",3602.065
"14940","CDC45",14.465
"14941","XYLT1",69.53
"14942","SVIP",730.755
"14943","ATP11A",140.555
"14944","ADRB1",154.42
"14945","GGTLC3",0
"14946","CTXN2",0.745
"14947","PCDHB16",21.015
"14948","THUMPD1",1048.155
"14949","USP18",166.175
"14950","HMG20A",373.845
"14951","ARHGAP4",213.525
"14952","PRKCG",0.74
"14953","PAFAH1B3",656.11
"14954","NPHP3",202.66
"14955","EPHX2",2327.215
"14956","STX6",255
"14957","IFNGR1",1567.325
"14958","RAD54L",19.18
"14959","NOSTRIN",381.68
"14960","MS4A2",22.595
"14961","CD53",305.58
"14962","AC132872.2",2.81
"14963","MAX",1535.05
"14964","COA3",3179.435
"14965","PARS2",86.73
"14966","C1orf111",0.99
"14967","GOPC",335.625
"14968","PPEF1",7.455
"14969","SLC27A4",359.79
"14970","ORAI2",244.595
"14971","RP11-321F6.1",0
"14972","ZNF567",110.82
"14973","BCAP31",6538.695
"14974","HEATR5A",214.27
"14975","PTK2",1187.57
"14976","MYOZ2",3.995
"14977","SLC12A6",107.38
"14978","KLF8",96.025
"14979","SSBP4",1147.08
"14980","ST3GAL6",117.615
"14981","TMEM134",3215.44
"14982","GP2",718.35
"14983","SOX21",9.22
"14984","TLK1",490.155
"14985","EMC3",1844.94
"14986","EFNB2",468.51
"14987","FUT9",2.395
"14988","PITPNB",764.44
"14989","TMEFF1",21.085
"14990","TIGD5",113.175
"14991","ANKZF1",553.515
"14992","PHC2",1703.355
"14993","PARP14",276.24
"14994","EPB41L5",368.685
"14995","BCMO1",14.725
"14996","HAND2",14.62
"14997","WDR83OS",6984.455
"14998","TTC26",76.185
"14999","KCNMB4",49.57
"15000","PDLIM2",700.88
"15001","CES1",1864.065
"15002","CTSV",35.63
"15003","GABRG2",0
"15004","RBKS",73.545
"15005","USP54",672.255
"15006","GOLGA8A",236.57
"15007","ZNF215",21.625
"15008","SLC6A4",3.725
"15009","FAM114A1",928.39
"15010","RIPK2",265.88
"15011","TRAF7",893.54
"15012","MYRF",10.88
"15013","OR51B5",0
"15014","RBM43",138.13
"15015","TTC7A",239.525
"15016","TMPRSS13",57.49
"15017","RP11-872D17.8",5.635
"15018","ZNF354A",140.045
"15019","RP1-4G17.5",0
"15020","TMX2",2343.405
"15021","AKAP3",33.42
"15022","PPP2R2B",34.775
"15023","TRDN",1.41
"15024","MAP7D3",76.71
"15025","MTSS1",315.36
"15026","SDC2",1617.355
"15027","SLC1A1",149.645
"15028","SCN11A",1.63
"15029","NUBP2",1745.235
"15030","PPOX",410.59
"15031","MS4A15",0.69
"15032","GTPBP10",267.735
"15033","HECW2",12.41
"15034","MFAP5",63
"15035","PTGS1",212.61
"15036","SLC8A3",5.235
"15037","HOXC4",0
"15038","ZBED6",84.045
"15039","LRPAP1",3690.61
"15040","HIST1H2BB",0
"15041","DCTN5",651.58
"15042","NUP50",403.5
"15043","PDE8B",434.04
"15044","IZUMO1",2.14
"15045","TRIM31",12.36
"15046","ARID3A",60.605
"15047","CCDC159",1545.73
"15048","AP000275.65",39.785
"15049","KCTD2",519.955
"15050","ZNF181",215.77
"15051","EFCAB12",95.015
"15052","MAT1A",5.105
"15053","LIX1",22.84
"15054","HES5",3.38
"15055","FSTL1",4343.605
"15056","TWISTNB",225.77
"15057","KIF15",11.51
"15058","RSAD2",61.72
"15059","TPRG1L",1229.485
"15060","FNBP1L",559.28
"15061","SLC25A20",432.53
"15062","UBTD1",269.6
"15063","RHBDD1",361.04
"15064","APOA4",0
"15065","SFMBT1",113.165
"15066","SH2B1",1019.465
"15067","IQCG",142.51
"15068","RP11-190A12.7",1.575
"15069","UNC45B",0.685
"15070","PTGER3",53.76
"15071","CHST4",2.62
"15072","MRPL23",2178.83
"15073","MICAL3",346.3
"15074","MAGI1",273.435
"15075","GAK",1359.61
"15076","VPS16",698.41
"15077","SUSD5",21.01
"15078","CSE1L",796.86
"15079","CEACAM16",0
"15080","CYB5RL",60.395
"15081","PELI1",204.785
"15082","TBX1",100.84
"15083","SPRR1A",6.01
"15084","GPM6B",372.53
"15085","ANKRD23",70.26
"15086","CCT7",4298.745
"15087","BAIAP2",2392.785
"15088","CATSPERG",110.455
"15089","IFT80",237.035
"15090","FAM214A",581.055
"15091","SAYSD1",383.01
"15092","AMBP",5.455
"15093","MSLNL",0
"15094","RALGPS2",156.725
"15095","ZNF608",193.015
"15096","CYP4F3",10.875
"15097","SPATA2",223.43
"15098","ACTA2",58677.91
"15099","WAC",1508.65
"15100","PTTG2",0
"15101","NFIC",1656.985
"15102","ZMIZ1",751.325
"15103","BCL9",368.65
"15104","GDF9",10.71
"15105","RAB2A",2426.085
"15106","EFHD2",1066.51
"15107","INPP5F",217.28
"15108","CD72",34.755
"15109","RNASEH1",225.755
"15110","STRN3",384.34
"15111","FZD10",62.78
"15112","SLIT3",161.08
"15113","SERPINB8",92.055
"15114","MAPK1IP1L",1123.455
"15115","PDE3B",199.85
"15116","MSC",55.495
"15117","VAMP3",1733.3
"15118","STAC3",45.69
"15119","PMPCA",887.365
"15120","GNB5",534.595
"15121","RP11-481A20.11",23.59
"15122","ENOSF1",1200.015
"15123","GCN1L1",514.56
"15124","PHGR1",20.485
"15125","HEATR3",172.05
"15126","PCDH12",30.67
"15127","SMIM4",1179.36
"15128","SART1",1030.12
"15129","TBCE",367.37
"15130","SND1",2945.955
"15131","ZNF337",253.23
"15132","FBP1",1143.13
"15133","SSX5",0
"15134","SLC37A1",595.355
"15135","LLGL2",1082.04
"15136","SETD1B",264.99
"15137","PON2",906.03
"15138","FAM193A",336.8
"15139","HLA-G",12.43
"15140","PLEKHF1",370.11
"15141","MORN2",603.67
"15142","LILRA3",2.535
"15143","EPS8",434.065
"15144","MPEG1",115.17
"15145","ARX",9.24
"15146","CARHSP1",931.53
"15147","ZYG11A",15.34
"15148","CYP20A1",238.69
"15149","TRIML2",0
"15150","RCVRN",2.26
"15151","RORB",47.84
"15152","PPIE",1354.875
"15153","RCAN2",507.51
"15154","NTAN1",1246.66
"15155","SYNDIG1",53.985
"15156","GATAD2A",495.28
"15157","TTC27",246.28
"15158","FAM57A",364.825
"15159","ZCCHC10",400.71
"15160","SGSM2",1264.075
"15161","MRPL24",2224.685
"15162","HMGN5",361.05
"15163","H1FX",3314.495
"15164","ZNF732",3.23
"15165","RP11-849H4.2",65.95
"15166","SYNJ2BP",381.68
"15167","ENPEP",25.26
"15168","AC174470.1",10.875
"15169","SLC6A3",3.015
"15170","COQ7",575.045
"15171","PGAM1",3941.815
"15172","AKAP7",399.375
"15173","GID8",974.5
"15174","PCDHB11",17.19
"15175","SEMA6C",121.835
"15176","GAB3",23.085
"15177","PCNXL4",551.685
"15178","L3MBTL1",108.9
"15179","HS3ST1",56.68
"15180","ZNF259",545.855
"15181","LACTB",219.555
"15182","ST6GAL2",16.27
"15183","MCL1",2417.735
"15184","RBM44",2.065
"15185","MFSD12",759.08
"15186","NOL3",1383.56
"15187","PRAF2",621.04
"15188","TUB",149.13
"15189","DLEU7",3.79
"15190","DBF4",109.675
"15191","SHISA6",92.7
"15192","FAM153A",86.435
"15193","KCNQ4",67.16
"15194","COX8A",13399.51
"15195","TMEM86B",76.44
"15196","MTMR4",310.96
"15197","EPAS1",1890.645
"15198","VWA5B2",14.62
"15199","MIB2",579.05
"15200","CNTN6",1.27
"15201","OGFRL1",186.42
"15202","JAGN1",808
"15203","MYRIP",48.35
"15204","FOXD1",0
"15205","C16orf13",1813.15
"15206","GREB1L",19.605
"15207","DDX47",964.56
"15208","FBRS",1059.135
"15209","C11orf31",2855.71
"15210","TMEM200B",379.045
"15211","NF2",332.14
"15212","UBE2V1",2032.85
"15213","SYT12",45.69
"15214","SHFM1",4529.405
"15215","UCHL5",486.75
"15216","GPSM1",228.13
"15217","P2RY10",14.505
"15218","LMNB2",292.055
"15219","SERPINF1",4559.82
"15220","IL23R",0.375
"15221","BCL2L2-PABPN1",337.965
"15222","HAPLN1",8.405
"15223","NUDT2",857.105
"15224","METTL3",780.44
"15225","CDC23",438.625
"15226","LPIN2",251.48
"15227","STK17B",263.24
"15228","PCNX",213.525
"15229","ZNF860",41.075
"15230","SLC5A1",129.24
"15231","H6PD",455.67
"15232","SLC29A2",183.185
"15233","TTC1",1143.13
"15234","BDKRB2",89.2
"15235","COG2",432.545
"15236","ADAT1",555.41
"15237","FEM1B",490.155
"15238","TICAM2",62.12
"15239","RPL10A",50185.395
"15240","GGCT",1127.35
"15241","PRKG2",91.09
"15242","TMCO3",748.63
"15243","ATG16L1",493.56
"15244","TMEM31",5.92
"15245","NAT10",577.035
"15246","CSRP2",1611.415
"15247","CLDN14",7.47
"15248","SCNN1B",110.82
"15249","C11orf21",8.035
"15250","SPIN4",62.825
"15251","ILDR2",17.065
"15252","RNASE13",0.255
"15253","MLK4",35.505
"15254","EPHX1",4607.35
"15255","ABCD1",223.545
"15256","STAU2",530.9
"15257","HNRNPH3",2609.365
"15258","LY6G5B",67.595
"15259","TNXB",262.505
"15260","SYNM",3930.505
"15261","LCORL",90.14
"15262","MAPK8IP2",110.495
"15263","HIPK2",288.06
"15264","GPR84",6.21
"15265","NRP2",286.155
"15266","C16orf52",215.77
"15267","TWSG1",799.755
"15268","ACOX2",540.4
"15269","TTN",3
"15270","DDX58",133.375
"15271","KRT19",8421.31
"15272","ELF1",863.115
"15273","PIGX",422.145
"15274","TTC29",1.275
"15275","AKR7A3",15.17
"15276","GIGYF1",403.5
"15277","MC4R",0.15
"15278","FAM162B",100.83
"15279","NPIPA5",211.31
"15280","SYT8",29.28
"15281","ZFYVE20",233.755
"15282","G6PC2",0.215
"15283","LGALS7",16.425
"15284","WIBG",1251.105
"15285","SCLT1",68.31
"15286","NLRX1",306.62
"15287","CSRP3",0
"15288","FRMD8",324.18
"15289","ASCL2",65.725
"15290","SRPK2",543.96
"15291","GALR2",1.48
"15292","CNKSR3",253.255
"15293","NSUN7",111.6
"15294","FZD4",309.905
"15295","AMDHD2",373.81
"15296","RP11-438J1.1",14.835
"15297","ANG",1383.365
"15298","C17orf85",468.575
"15299","C1orf21",1832.01
"15300","LAT2",314.185
"15301","LENG8",1383.435
"15302","GH1",3.705
"15303","BPI",63.31
"15304","MAP3K15",3.77
"15305","NADSYN1",851.175
"15306","MAU2",573.07
"15307","SPAG5",52.085
"15308","EPM2A",120.52
"15309","CNOT6L",286.02
"15310","LCN2",1668.355
"15311","SLC7A8",2061.295
"15312","STAT5A",403.59
"15313","AC006486.1",3.055
"15314","PRSS16",315.36
"15315","GFM1",521.76
"15316","CLDN15",110.835
"15317","COG4",830.75
"15318","INTS1",1308.875
"15319","MYO15B",1369.07
"15320","REPIN1",1535.05
"15321","CHRM1",1244.755
"15322","SLC16A5",483.395
"15323","ZNF564",133.375
"15324","CXCL13",112.4
"15325","EFCAB14",1096.5
"15326","TMEM100",144.52
"15327","APPL2",1059.135
"15328","TDRD9",11.295
"15329","DCAF12L2",40.53
"15330","HLA-DQB1",778.305
"15331","ANXA3",1825.77
"15332","PHYHD1",1388.16
"15333","C19orf24",1452.19
"15334","LIG1",325.415
"15335","CUL1",788.615
"15336","CRB2",1.015
"15337","NUP214",740.9
"15338","CASP9",345.09
"15339","LSS",961.07
"15340","UAP1",1373.805
"15341","GPCPD1",332.175
"15342","RPLP1",65766.08
"15343","MMEL1",340.325
"15344","TAF2",225.055
"15345","HTR3A",0.69
"15346","COPE",5041.885
"15347","SLC7A10",2.915
"15348","HHATL",11.555
"15349","FAM13C",429.55
"15350","PCDHGA3",21.71
"15351","ACBD4",458.845
"15352","DDX3X",1519.295
"15353","SPATA5L1",169.075
"15354","MAFB",272.44
"15355","RAB11FIP2",219.555
"15356","CTB-54O9.9",2.385
"15357","SCD",1432.25
"15358","CSF3",17.065
"15359","HELLS",44.57
"15360","C2orf40",1317.8
"15361","TCP10L2",0
"15362","ADRA2C",146.615
"15363","TPK1",79.73
"15364","AGMAT",14.14
"15365","ZNF304",136.19
"15366","PLVAP",1204.16
"15367","SAT2",2997.52
"15368","MYO3B",2.97
"15369","KIAA2013",1051.815
"15370","MRPL36",1545.73
"15371","NAA35",347.5
"15372","PNMA3",8.35
"15373","RER1",3577.18
"15374","ITGAD",0.765
"15375","COQ10A",292.065
"15376","TTLL2",3.47
"15377","TMEM240",85.55
"15378","UNC5D",56.885
"15379","CDC27",437.07
"15380","HMGB2",1286.21
"15381","LCE1A",0
"15382","RFPL3",1.205
"15383","S1PR1",281.145
"15384","KIAA1211L",91.73
"15385","FRMD3",38.555
"15386","ATP13A3",651.59
"15387","PALB2",132.9
"15388","TTC32",358.615
"15389","MYO5B",385.7
"15390","RNF41",1151.06
"15391","NAALADL2",149.13
"15392","HSPD1",3303
"15393","AARD",8
"15394","GPR21",1.565
"15395","ABCC8",137.63
"15396","LRIG3",246.28
"15397","HAS3",43.49
"15398","U82695.9",0
"15399","ERC1",281.09
"15400","LUZP6",0
"15401","TOP1MT",391.08
"15402","APBB1IP",57.085
"15403","PTPRN2",587.145
"15404","MKLN1",553.515
"15405","HIST2H3D",6.265
"15406","TXNDC16",497
"15407","AC004017.1",15.68
"15408","FNTA",1383.365
"15409","CD34",623.13
"15410","SOX5",26.57
"15411","MELK",9.6
"15412","RBL2",1127.38
"15413","RPP14",361.05
"15414","LMAN1",1255.4
"15415","AP000679.2",0.95
"15416","SPTLC2",274.34
"15417","OPHN1",191.06
"15418","C2orf66",1.535
"15419","CAV1",2371.54
"15420","PFKFB2",110.055
"15421","RP1-317E23.6",0
"15422","DNM3",44.89
"15423","SMAD3",536.45
"15424","TMEM132E",2.81
"15425","KCNK13",7.91
"15426","C2orf42",222.635
"15427","CD300A",79.87
"15428","JPH4",313.175
"15429","SLC7A3",43.055
"15430","PRRX2",239.545
"15431","SNRPG",2075.59
"15432","P2RX2",81.45
"15433","TMEM200A",24.55
"15434","LILRB2",33.09
"15435","CLEC4D",1.15
"15436","PIEZO1",2618.505
"15437","KIAA0355",242.88
"15438","SLC22A4",86.14
"15439","HSD3B1",0.44
"15440","GALNS",449.405
"15441","IL2RA",8.125
"15442","FBXL8",307.72
"15443","ZCWPW2",38.945
"15444","PZP",1.505
"15445","SULF2",618.52
"15446","C16orf62",638.15
"15447","MUSK",0.47
"15448","C1QC",1159.1
"15449","OR3A2",0
"15450","POU5F1",31.93
"15451","RHOT2",1583.745
"15452","SAMD11",315.315
"15453","RFESD",94.01
"15454","NBL1",11544.225
"15455","LRP5",1001.93
"15456","CYP4V2",341.51
"15457","VAV2",254.115
"15458","TROAP",17.58
"15459","PLCZ1",0
"15460","RPL7A",59887.86
"15461","FIZ1",272.425
"15462","COX4I2",144.535
"15463","DNAJA1",2935.74
"15464","RIC8A",1709.26
"15465","HAND1",0
"15466","ELMO1",178.775
"15467","ZSCAN1",29.385
"15468","ANKRD40",493.57
"15469","TMEM179B",2426.085
"15470","PRR5-ARHGAP8",20.86
"15471","TMF1",385.68
"15472","GTPBP2",575.085
"15473","ANKRD20A3",6.135
"15474","RP11-57H12.6",4.78
"15475","ATP6V1C2",49.39
"15476","CABP1",44.775
"15477","MID1",209.845
"15478","ATP12A",7.2
"15479","ATF1",557.345
"15480","URB1",256.785
"15481","MAP3K5",534.625
"15482","FZD1",579.04
"15483","NDUFB5",1788.09
"15484","MOCS1",162.71
"15485","FGF10",84.335
"15486","KIAA1715",217.32
"15487","CDH22",26.96
"15488","CLDN22",3.775
"15489","RAB43",284.08
"15490","NPRL3",563.19
"15491","BCAS4",285.03
"15492","KLHDC4",400.71
"15493","AIDA",961.07
"15494","CHP2",78.41
"15495","FAM83C",5.095
"15496","MRPS11",1073.91
"15497","HIST1H4I",5.41
"15498","RP11-192H23.4",19.68
"15499","MMGT1",359.79
"15500","SCNN1A",1594.88
"15501","STATH",0
"15502","XKR6",48.865
"15503","SLC6A7",0
"15504","FAM222B",314.17
"15505","OR2C1",2.465
"15506","RIPPLY3",15.795
"15507","EPHA2",221.1
"15508","MMP13",1.735
"15509","ZDHHC22",0.415
"15510","METTL5",1070.195
"15511","C14orf105",0
"15512","TRUB2",534.625
"15513","DSN1",204.07
"15514","HEATR6",215.02
"15515","GNG5P2",0
"15516","IL17RD",95.675
"15517","ILDR1",213.585
"15518","ALS2CR11",3.645
"15519","VWA8",152.31
"15520","RNF4",791.35
"15521","NCAM2",46.195
"15522","ZNF575",43.63
"15523","SNPH",109.355
"15524","C15ORF37",59.13
"15525","KIF20A",13.37
"15526","RAD9A",329.875
"15527","CDHR1",31.11
"15528","GPR124",1059.75
"15529","KRAS",228.93
"15530","OSBP2",69.52
"15531","ZXDA",52.08
"15532","DEFB119",0
"15533","CC2D2B",3.58
"15534","WRAP73",377.725
"15535","SLC27A2",132.49
"15536","SLC6A15",8.255
"15537","UNC119B",470.145
"15538","FAM84B",450.94
"15539","PRKAR2A",429.55
"15540","DLL4",117.615
"15541","ACYP2",557.345
"15542","CASP10",69.275
"15543","KIAA1875",7.85
"15544","ULBP1",0.95
"15545","TSPAN2",444.72
"15546","RGS11",147.115
"15547","KNOP1",345.09
"15548","NMB",108.16
"15549","KCTD18",354.82
"15550","PXDC1",761.72
"15551","SIGIRR",1374.005
"15552","TMEM218",669.94
"15553","NUP62CL",27.94
"15554","TNS3",383.01
"15555","PKHD1",2.24
"15556","TUFT1",297.2
"15557","CREB3",1903.25
"15558","TAAR1",1.25
"15559","CSGALNACT2",206.94
"15560","SCFD2",147.575
"15561","NLRP2",96.175
"15562","CERKL",24.65
"15563","SLC25A17",532.86
"15564","CCDC181",36.79
"15565","REL",60.4
"15566","PPM1E",16.21
"15567","FUK",307.69
"15568","ZNF445",109.28
"15569","TEPP",26.77
"15570","PRR18",5.615
"15571","EHHADH",144.535
"15572","CEP63",429.55
"15573","ATP8B4",157.72
"15574","CLDN2",1.095
"15575","GAD2",0
"15576","APOC4",0
"15577","DHX34",216.625
"15578","AL353791.1",16.45
"15579","PTRH1",413.435
"15580","PPT2",336.8
"15581","KLK8",0.8
"15582","RPRD1A",961.07
"15583","NAA60",1092.71
"15584","NFE2L2",1857.6
"15585","CPSF6",651.58
"15586","TBC1D14",651.58
"15587","ARMC12",21.63
"15588","FCRL4",0
"15589","RP11-295P9.3",125.685
"15590","ITFG2",708.245
"15591","RPL26L1",934.76
"15592","RPL3L",1.82
"15593","NPY4R",60.61
"15594","DYRK1B",367.37
"15595","SFRP4",265.88
"15596","CFHR1",0.95
"15597","CHKA",851.175
"15598","BAI2",131.12
"15599","LHFPL2",221.865
"15600","HIBADH",1340.84
"15601","MRAP2",153.88
"15602","TNRC6C",105.15
"15603","RTCA",573.04
"15604","C20orf62",0
"15605","SH3RF2",89.825
"15606","LRRC42",559.295
"15607","ABCB6",899.765
"15608","CNBD2",2.33
"15609","EBAG9",764.36
"15610","ALOX12",6.97
"15611","MEIOB",1.06
"15612","UBE2E1",1685.755
"15613","DCDC1",3.52
"15614","RMND1",242.88
"15615","HDAC2",1383.365
"15616","AKNA",232.945
"15617","SEPT11",603.67
"15618","SREBF2",1418.205
"15619","THRSP",2.53
"15620","HMOX2",1264.075
"15621","ATG9A",822.265
"15622","TGS1",201.255
"15623","FCER1A",120.12
"15624","TPP2",422.145
"15625","PARP12",388.37
"15626","STAT4",23.17
"15627","ETAA1",152.81
"15628","SDHC",2692.02
"15629","SLA2",15.225
"15630","NAPG",438.595
"15631","AC016251.1",0
"15632","FAU",26431.675
"15633","SPRR4",0
"15634","TAF6",1030.145
"15635","ENTHD1",0.37
"15636","NAPRT1",1055.45
"15637","PIK3CG",11.645
"15638","RRN3",529.06
"15639","SLC36A2",0.32
"15640","SNRK",269.605
"15641","MAPKAP1",1407.55
"15642","SLC2A4RG",1970.405
"15643","ZNF582",131.975
"15644","CHFR",253.23
"15645","SPINK5",23.25
"15646","CTAG1A",0
"15647","PPP1R10",842.36
"15648","TAF12",468.53
"15649","TRPM8",1412.45
"15650","BTK",50.625
"15651","FAM179B",173.85
"15652","GPATCH4",601.58
"15653","DDX4",0.23
"15654","DRG2",925.09
"15655","GPHA2",15.285
"15656","RPL12",55700.345
"15657","C15orf37",38.81
"15658","FBXO32",1567.325
"15659","NUP210L",0.45
"15660","GSTCD",90.155
"15661","FOXD3",9.255
"15662","ZBED5",642.59
"15663","USP51",46.015
"15664","AC016757.3",12.785
"15665","MMP28",221.865
"15666","MAGEE2",4.665
"15667","THY1",492.085
"15668","RNF7",2459.965
"15669","DHRS12",672.29
"15670","CABP4",45.37
"15671","H2AFX",423.625
"15672","TMOD3",372.515
"15673","NPFFR2",2.46
"15674","LPCAT1",435.55
"15675","SULT1E1",5.28
"15676","PREP",429.55
"15677","FBXL15",248.865
"15678","AKR1CL1",0
"15679","POU4F3",1.065
"15680","ALDH1A3",3665.11
"15681","PRMT7",878.17
"15682","BCL9L",498.73
"15683","HEY1",90.14
"15684","FKSG61",0
"15685","CHRNA3",4.505
"15686","EMCN",343.965
"15687","DMRTC2",0
"15688","MORF4L2",6079.61
"15689","C3orf72",0.84
"15690","PLOD1",1503.435
"15691","RP11-3B7.1",2.67
"15692","SHANK1",7.34
"15693","ABHD16A",1412.45
"15694","CTD-2278I10.6",0
"15695","OTOG",0
"15696","AIM2",8.225
"15697","PSMG3",848.245
"15698","ATP6V1G2",38.13
"15699","KANSL1",597.415
"15700","GPR19",1.91
"15701","ANKRD9",133.37
"15702","TCERG1",512.805
"15703","XRN1",186.515
"15704","RSPO2",104.42
"15705","ARNT",400.715
"15706","VAV1",80.29
"15707","RPL22L1",1418.205
"15708","TAS1R3",5.365
"15709","HSPA13",357.295
"15710","MAMLD1",108.94
"15711","SNRNP70",3703.535
"15712","CMTM2",13.52
"15713","ZNF700",150.695
"15714","EPN2",695.995
"15715","GLB1L3",297.24
"15716","XPO4",112.38
"15717","HEATR1",151.75
"15718","AQP6",2.205
"15719","OGFOD2",388.37
"15720","RAPH1",148.605
"15721","APEX2",299.25
"15722","UPK1A",255.89
"15723","GLRX3",941.295
"15724","C19orf80",5.66
"15725","CNTN2",5.725
